State,Profit,Quantity
New Jersey,3.1104,1
New York,3.1104,1
New York,24.47,1
New York,26.9304,1
New York,12.1348,1
Vermont,5.7716,1
Connecticut,2.436,1
New York,3.363,1
New York,0,1
New York,20.84,1
New York,4.6305,1
New York,18.767,1
New Jersey,25.4384,2
New York,2.2724,2
New York,13.788,2
New York,35.3626,2
Connecticut,1.0208,2
Delaware,2.79,2
Delaware,1.7608,2
Massachusetts,10.3168,2
New Jersey,1.0904,2
New York,3.0558,2
New York,5.4896,2
New York,1.376,2
New York,0.9828,2
New York,2.0672,2
New York,19.6248,2
New York,1.476,2
New York,17.99,2
Connecticut,5.1648,2
Connecticut,4.7232,2
Connecticut,5.0764,2
Delaware,9.3812,2
District of Columbia,4.4344,2
Maryland,1270.99,2
New Hampshire,32.2514,2
New Jersey,331.191,2
New York,7.3132,2
New York,78.9412,2
New York,1.4652,2
New York,1.316,2
New York,1.7876,2
New York,9.936,2
New York,11.7782,2
New York,2.8224,2
New York,2.4012,2
Connecticut,21.0128,2
Connecticut,27.882,2
District of Columbia,5.842,2
Massachusetts,5.842,2
New York,6.74,2
New York,6.3504,2
New York,6.7252,2
New York,8.9206,2
New York,3.852,2
New York,5.6644,2
New York,6.7252,2
New York,6.2208,2
New York,18.2112,2
New York,6.3504,2
New York,53.2608,2
New York,6.3296,2
New York,8.7138,2
Delaware,93.6988,2
New York,4.2392,2
New York,41.68,2
New York,5.898,2
New York,1.3392,2
New York,5.8708,2
New York,105.2468,2
New York,0.1512,2
New York,2.2504,2
New York,0.063600000,2
Connecticut,144.3546,3
New York,18.396,3
New York,154.8426,3
New York,30.735,3
New York,8.4942,3
Vermont,152.0232,3
District of Columbia,8.8686,3
Maryland,2.2194,3
Maryland,2.7846,3
Massachusetts,2.5056,3
New York,14.346,3
New York,2.904,3
New York,1.4742,3
New York,12.5118,3
New York,2.7846,3
New York,16.6764,3
Delaware,62.916,3
Delaware,13.0095,3
Maryland,42.045,3
Maryland,81.921,3
Massachusetts,7.9086,3
New Hampshire,315.8118,3
Rhode Island,48.3771,3
New York,10.9698,3
New York,16.1868,3
Delaware,4.536,3
Delaware,6.8724,3
Maryland,5.6994,3
Massachusetts,10.3071,3
New York,22.2,3
New York,42.1314,3
Delaware,79.8912,3
Delaware,8.4966,3
District of Columbia,9.3312,3
Maryland,56.9772,3
Massachusetts,9.3312,3
Massachusetts,7.0218,3
New Jersey,68.976,3
New Jersey,79.8912,3
New York,41.823,3
New York,82.2906,3
New York,68.9631,3
New York,7.0218,3
New York,8.073,3
New York,9.039,3
New York,9.3312,3
New York,8.073,3
Connecticut,9.594,3
New Jersey,9.534,3
New York,3.0498,3
New York,0,3
New York,160.623,3
Connecticut,3.3756,3
Maryland,6.5052,3
New York,3.285,3
New York,7.158600000,3
New Jersey,172.3384,4
New York,4.5448,4
New York,4.0456,4
Maryland,32.5376,4
New York,10.5,4
New York,22.8904,4
New York,5.7376,4
New York,29.2716,4
New York,7.5992,4
Maryland,5.056,4
New York,3.5752,4
Massachusetts,56.1752,4
New Hampshire,7.5992,4
New York,56.1752,4
New York,6.048,4
Massachusetts,10.224,4
New York,23.0864,4
New York,23.0864,4
New York,11.232,4
New York,92.2368,4
New York,6.2192,4
New York,8.1144,4
New York,9.3296,4
Vermont,37.5624,4
Connecticut,3.9128,4
Connecticut,0,4
New York,13.7964,4
New York,27.434,4
New York,12.712,4
New York,16.124,4
New York,6.5888,4
New York,21.036,4
New York,70.441,5
New York,129.7725,5
Massachusetts,3.3785,5
New York,20.853,5
New York,2.9835,5
Connecticut,11.891,5
New Jersey,18.09,5
New York,19.458,5
New Jersey,8.771,5
New York,6.003,5
New York,8.6715,5
Connecticut,134.652,5
Delaware,7.567,5
Massachusetts,42.048,5
New York,14.161,5
New York,20.585,5
New York,24.2285,5
New York,15.552,5
New York,11.703,5
Connecticut,21.714,5
Delaware,5.083,5
New York,38.988,5
New York,0,5
New York,1.043,5
Rhode Island,1.043,5
New Jersey,20.155,5
New York,15.372,5
Connecticut,48.8064,6
Delaware,45.2226,6
New York,17.469,6
Maryland,21.4032,6
New Jersey,12.9024,6
New York,10.5252,6
Delaware,7.9488,6
New York,18.6624,6
New York,11.556,6
New York,83.844000000,6
New York,19.188,6
New York,257.712,6
Delaware,33.3102,7
New Jersey,6.5975,7
Delaware,219.4514,7
New York,12.6077,7
New York,16.0356,7
New York,41.2237,7
Delaware,19.8716,7
New York,20.5114,7
New York,10.8836,7
New York,21.7728,7
Maryland,28.4809,7
New York,67.1139,7
New York,16.7034,7
New York,36.813,7
New York,18.5136,8
New York,15.7194,9
New York,7.371,9
New York,8.3538,9
Maryland,70.5456,9
New York,149.9112,9
New York,19.3185,9
New York,28.8576,9
New York,18.1044,9
New York,26.2,10
New York,15.12,10
New York,511.368,13
Ohio,17.891,1
Ohio,0.2952,1
New York,1.1225,1
New York,1.365,1
New York,0.84,1
New York,1.3257,1
New York,1.0287,1
New York,5.0463,1
New York,1.3944,1
Pennsylvania,3.504,1
Pennsylvania,1.0738,1
Ohio,7.745,1
Ohio,1.1925,1
Pennsylvania,1.7004,1
Pennsylvania,-16.3183,1
Ohio,13.0112,2
Ohio,33.0288,2
Pennsylvania,3.8864,2
Pennsylvania,0.444,2
Pennsylvania,5.6316,2
Pennsylvania,8.1552,2
Pennsylvania,6.5164,2
Ohio,1.742,2
Ohio,0.590400000,2
Pennsylvania,0.364,2
Pennsylvania,4.6782,2
Pennsylvania,14.2272,2
New York,252.588,2
New York,25.68,2
New York,4.5188,2
New York,5.1184,2
New York,8.3104,2
New York,2.8478,2
New York,18.336,2
New York,3.2832,2
New York,22.5732,2
New York,2.7956,2
New York,7.803,2
New York,183.995,2
New York,3.024,2
New York,2.244,2
New York,3.248,2
New York,8.9544,2
New York,2.0574,2
New York,456.588,2
Pennsylvania,2.1728,2
Ohio,0.564,2
Pennsylvania,-1.3464,2
Ohio,1.9926,2
Ohio,1.764,2
Ohio,1.9926,2
Pennsylvania,1.764,2
Ohio,3.6288,2
Ohio,3.3524,2
Pennsylvania,3.6288,2
Pennsylvania,2.8884,2
Pennsylvania,3.89,2
Ohio,19.824,2
Ohio,35.694,2
Ohio,-4.8448,2
Ohio,1.4672,2
Pennsylvania,10.5714,2
Pennsylvania,-2.5128,2
Ohio,1.0284,2
Pennsylvania,1.148,2
Pennsylvania,2.5146,3
Ohio,0.897,3
Pennsylvania,0.590400000,3
Pennsylvania,0.885600000,3
Pennsylvania,4.884,3
New York,5.823,3
New York,726.5619,3
New York,14.3376,3
New York,8.3754,3
New York,124.485,3
New York,2.3244,3
New York,17.3376,3
New York,5.5875,3
New York,3.5022,3
New York,4.3254,3
New York,134.9322,3
New York,11.4504,3
New York,4.872,3
New York,4.2666,3
New York,3.9771,3
New York,4.4772,3
New York,4.8519,3
New York,3.9498,3
New York,14.5638,3
Pennsylvania,67.9833,3
Pennsylvania,1.6524,3
Pennsylvania,9.585,3
Ohio,1.7487,3
Pennsylvania,5.4432,3
Pennsylvania,5.4432,3
Pennsylvania,6.1641,3
Pennsylvania,16.1838,3
Ohio,-82.884,3
Ohio,-26.541,3
Pennsylvania,3.6744,3
Pennsylvania,-77.1267,3
Pennsylvania,-2.436,3
Pennsylvania,-9.594,3
Pennsylvania,-4.461000000,3
Pennsylvania,-64.4274,3
Pennsylvania,93.7688,4
Pennsylvania,21.9492,4
New York,9.2176,4
New York,14.92,4
New York,26.388,4
Pennsylvania,8.4024,4
Pennsylvania,5.1792,4
Pennsylvania,7.2576,4
Pennsylvania,7.2576,4
Pennsylvania,-42.588,4
Pennsylvania,-163.4516,4
Ohio,9.294,5
Ohio,3.888,5
Ohio,2.132,5
Pennsylvania,9.920000000,5
New York,29.372,5
New York,9.3125,5
New York,12.796,5
New York,20.4525,5
New York,6.398,5
New York,5.837,5
New York,78.435,5
New York,220.987,5
Pennsylvania,9.8685,5
Pennsylvania,4.9815,5
Ohio,29.692,5
Ohio,4.653,5
Pennsylvania,-13.637,5
New York,60.4968,6
New York,6.156,6
New York,1453.1238,6
New York,9.072,6
Ohio,5.4444,6
Ohio,10.8864,6
Pennsylvania,43.3188,6
Pennsylvania,-94.5084,6
Pennsylvania,2.0475,7
Ohio,8.3328,7
New York,30.8966,7
New York,14.9814,7
New York,108.7996,7
New York,12.8499,7
New York,11.2308,7
Pennsylvania,-2.3814,7
Ohio,13.0928,7
Ohio,17.9592,7
Pennsylvania,3.3516,7
New York,4.536,9
New York,28.6578,9
New York,9.5787,9
Pennsylvania,10.68,10
New York,17.6418,11
New York,21.0249,13
Ohio,12.7764,13
Ohio,-10.4184,1
Ohio,-1.9275,1
Pennsylvania,-4.196,1
Pennsylvania,-2.01,1
Pennsylvania,-40.7976,1
Ohio,-1.6764,2
Ohio,-11.9616,2
Ohio,-304.392,2
Ohio,-7.46,2
Ohio,-2.5212,2
Pennsylvania,-9.288,2
Pennsylvania,-7.2048,2
Pennsylvania,-1.5264,2
Pennsylvania,-8.796,2
Ohio,-4.0722,3
Ohio,-4.1832,3
Ohio,-6.03,3
Ohio,-7.9068,3
Ohio,-13.4694,3
Ohio,-7.5768,3
Pennsylvania,-9.5886,3
Pennsylvania,-4.455,3
Pennsylvania,-27.735,3
Pennsylvania,-122.3928,3
Pennsylvania,-228.7425,3
Pennsylvania,-1.4256,3
Pennsylvania,-7.782,3
Ohio,-4.0216,4
Ohio,-12.352,4
Pennsylvania,-3.7996,4
Pennsylvania,-14.5536,4
Pennsylvania,-462.8624,4
Ohio,-46.536,5
Ohio,-10.054,5
Pennsylvania,-4.7625,5
Pennsylvania,-7.3255,5
Ohio,-6.4944,6
Ohio,-45.9333,7
Ohio,-46.8776,7
Pennsylvania,-8.1312,7
Pennsylvania,-5.6007,7
Pennsylvania,-83.205,9
Georgia,24.144,1
Georgia,0.4984,1
Georgia,1.3622,1
Kentucky,2.61,1
Mississippi,4.042,1
Virginia,5.4341,1
Kentucky,1.2006,1
Virginia,4.0995,1
Virginia,20.0851,1
Mississippi,0.315600000,1
Virginia,4.5657,1
Virginia,12.264,2
Georgia,2.6536,2
Kentucky,11.1176,2
Louisiana,15.764,2
Virginia,3.157,2
Virginia,1.4456,2
Arkansas,843.1706,2
Georgia,3.4368,2
Kentucky,10.7604,2
Mississippi,35.6776,2
South Carolina,6.862,2
Virginia,15.8496,2
Virginia,16.608,2
Virginia,8.2062,2
Georgia,7.4872,2
South Carolina,57.3212,2
Virginia,11.7782,2
Alabama,6.0168,2
Alabama,5.616,2
Arkansas,18.7812,2
Georgia,48.94,2
Georgia,2.0492,2
Georgia,6.2208,2
Kentucky,21.0128,2
Georgia,107.082,2
South Carolina,6.396,2
Virginia,58.5052,2
Georgia,0.1512,2
Virginia,11.586,2
Georgia,6.7236,3
Georgia,152.0232,3
Kentucky,45.7632,3
Virginia,10.881,3
Alabama,3.9609,3
Arkansas,1.7901,3
Georgia,3.7236,3
Georgia,6.4584,3
Kentucky,2.5344,3
Alabama,30.2112,3
Georgia,2.7072,3
Kentucky,757.4112,3
Kentucky,9.798,3
Kentucky,23.9169,3
Virginia,7.1712,3
Arkansas,10.9698,3
Georgia,0.1134,3
Alabama,6.8724,3
Georgia,4.2336,3
Arkansas,49.9704,3
Georgia,7.128,3
Kentucky,49.9704,3
Virginia,10.92,3
Georgia,87.7578,3
Virginia,157.8702,3
Mississippi,89.7792,4
Virginia,55.0584,4
Arkansas,4.1416,4
Georgia,8.6016,4
Virginia,14.6264,4
Mississippi,5.256,4
Georgia,23.0864,4
Georgia,12.4416,4
South Carolina,11.7208,4
Virginia,23.0864,4
Virginia,48.5392,4
Alabama,117.0104,4
Kentucky,5.1968,4
Mississippi,0.879200000,4
Virginia,165.7176,4
Georgia,40.274,5
Kentucky,19.656,5
Virginia,20.37,5
Arkansas,70.008,5
Georgia,17.108,5
Kentucky,57.385,5
Virginia,7.644,5
Virginia,28.755,5
Arkansas,114.96,5
Georgia,94.962,5
Georgia,9.63,5
Georgia,137.151,5
Kentucky,24.2285,5
Louisiana,15.552,5
Mississippi,32.095,5
Virginia,69.705,5
Virginia,15.552,5
Virginia,15.552,5
Virginia,15.552,5
Mississippi,0,5
Virginia,47.9385,5
Virginia,29.5626,6
Virginia,5.7072,6
Kentucky,54.6912,6
Georgia,20.9664,6
Mississippi,120.5106,6
Arkansas,6.6584,7
Georgia,10.465,7
Mississippi,68.6868,7
Virginia,50.9208,7
Louisiana,16.6796,7
Virginia,113.211,7
Virginia,12.53,7
Georgia,31.4685,7
Georgia,140.5957,7
Alabama,19.8072,7
South Carolina,24.0688,7
South Carolina,17.7568,8
Alabama,7.776,9
Arkansas,5.3703,9
Arkansas,18.5886,9
Georgia,35.0244,9
Mississippi,23.8581,9
Virginia,21.6,9
Georgia,76.5583,13
North Carolina,4.3584,1
Florida,0.4264,1
North Carolina,0.1533,1
North Carolina,2.4582,1
Florida,1.05,1
Florida,15.5344,1
North Carolina,14.682,1
North Carolina,1.6762,1
Tennessee,1.8144,1
Florida,-0.6624,1
Florida,0.585,2
Tennessee,29.1424,2
Florida,4.1988,2
North Carolina,1.168,2
Tennessee,0.4116,2
Tennessee,0.3336,2
Florida,9.2178,2
Florida,5.796,2
North Carolina,1.764,2
Tennessee,1.7248,2
Florida,3.6288,2
Florida,22.4808,2
Florida,3.7408,2
North Carolina,32.4684,2
Tennessee,13.7176,2
Tennessee,5.5674,2
Tennessee,1.1772,2
Tennessee,3.6288,2
Florida,1.308,2
North Carolina,-1.624,2
Tennessee,-3.231000000,2
Florida,0.416,2
North Carolina,1.4364,2
North Carolina,4.5216,3
North Carolina,5.265,3
Florida,3.5712,3
Florida,2.3328,3
North Carolina,5.952000000,3
Tennessee,0.4752,3
Tennessee,0.838500000,3
Tennessee,1.668,3
Florida,7.6284,3
North Carolina,29.985,3
Tennessee,6.6468,3
North Carolina,2.0358,3
Florida,5.4432,3
Florida,5.4432,3
Florida,4.0338,3
Florida,5.6376,3
Florida,4.8924,3
Florida,5.4432,3
Florida,40.3536,3
North Carolina,40.3536,3
North Carolina,16.1838,3
North Carolina,33.7212,3
North Carolina,23.4552,3
Tennessee,5.4432,3
Tennessee,-54.588,3
Tennessee,1.962,3
Tennessee,-1.9872,3
Florida,24.196,4
North Carolina,6.4864,4
North Carolina,156.338,4
North Carolina,3.4048,4
North Carolina,13.128,4
Tennessee,3.3408,4
Florida,7.2576,4
Florida,25.2784,4
North Carolina,8.8624,4
Tennessee,62.1376,4
Tennessee,7.78,4
Tennessee,-58.8736,4
Florida,1.12,5
Tennessee,16.291,5
North Carolina,0.7665,5
North Carolina,2.786,5
North Carolina,1.476,5
Tennessee,7.196,5
Tennessee,4.797,5
Tennessee,9.12,5
Tennessee,22.2,5
Florida,8.218,5
Florida,9.352,5
Tennessee,9.072,5
Tennessee,59.4355,5
North Carolina,-67.851,5
North Carolina,26.4285,5
Tennessee,-54.882,5
Tennessee,11.2476,6
Tennessee,18.5976,6
Florida,-337.806,6
North Carolina,7.576200000,6
Tennessee,6.372,6
Florida,1.8354,7
Tennessee,3.8073,7
Tennessee,30.605400000,7
Tennessee,1.0731,7
Tennessee,2.891,7
North Carolina,93.884,7
Tennessee,12.7008,7
Tennessee,40.0036,7
North Carolina,5.8653,7
Florida,7.4752,8
North Carolina,2.3616,8
Tennessee,10.008,8
North Carolina,34.813800000,9
Tennessee,48.5514,9
North Carolina,96.0232,14
Florida,-0.91,1
Florida,-8.6058,1
Florida,-8.9796,2
Florida,-8.5974,2
Florida,-1.3104,2
Florida,-2.9964,2
Florida,-2.588,2
Florida,-2.245,2
Florida,-12.224,2
North Carolina,-2.4564,2
Tennessee,-2.97,2
Tennessee,-1.8392,2
Tennessee,-2.0622,2
Florida,-26.964,3
Florida,-1.9656,3
Florida,-3.4914,3
Florida,-6.0324,3
North Carolina,-20.0904,3
North Carolina,-9.8463,3
Tennessee,-8.6457,3
Florida,-50.304,4
North Carolina,-5.8604,4
North Carolina,-3.81,4
North Carolina,-10.0372,4
North Carolina,-4.9128,4
Florida,-42.8,5
Florida,-5.784,5
Florida,-26.733,5
North Carolina,-12.628,5
North Carolina,-39.4565,5
North Carolina,-73.577,5
Tennessee,-4.577,5
Florida,-100.92,6
North Carolina,-21.1068,6
Tennessee,-1237.8462,6
Tennessee,-913.176,6
North Carolina,-17.5651,7
North Carolina,-10.4874,7
North Carolina,-24.6624,7
Florida,-6.0048,9
California,2.8314,1
California,2.3409,1
California,1.7466,1
Washington,10.6522,1
California,3.7436,1
Washington,16.1505,1
California,2.2908,1
California,1.4784,1
California,2.691,1
California,3.1104,1
California,3.1104,1
California,50.328,1
Nevada,3.1104,1
New Mexico,1.926,1
California,16.7886,1
California,4.0687,1
California,14.3075,1
California,2.8296,1
Utah,3.2392,1
Washington,3.895,1
California,2.2282,1
California,78.672,2
California,31.0184,2
California,19.488,2
California,14.2956,2
California,2.0228,2
California,14.8344,2
California,48.288,2
California,30.5088,2
California,0.8736,2
California,1.6704,2
California,5.24,2
California,1.7608,2
California,15.0742,2
California,3.72,2
California,1.9024,2
California,2.224,2
California,12.8744,2
California,1.3416,2
California,3.72,2
Utah,12.8744,2
Washington,2.646,2
California,8.2156,2
California,7.4872,2
California,7.3132,2
California,78.8942,2
California,11.58,2
California,3.6022,2
California,1.1946,2
Washington,10.7912,2
California,14.8,2
California,28.0876,2
California,3.4686,2
California,3.7996,2
California,6.8714,2
California,2.7166,2
California,2.8224,2
California,3.4686,2
Washington,3.4686,2
Washington,6.8714,2
Washington,4.5816,2
California,5.0688,2
California,8.991,2
California,5.8604,2
California,6.1548,2
California,9.2928,2
California,6.2208,2
California,54.8604,2
California,7.6798,2
California,40.1702,2
California,6.2208,2
California,11.5432,2
California,6.3504,2
California,5.8604,2
California,3.71,2
California,19.1808,2
California,11.5432,2
Utah,6.2208,2
Washington,6.2208,2
Washington,40.1702,2
Washington,6.2208,2
Washington,5.8604,2
California,33.5772,2
California,105.2468,2
California,0.631200000,2
California,93.6988,2
California,0.406800000,2
California,105.275,2
California,65.435,2
Utah,5.7672,2
Utah,61.389,2
Washington,1.2112,2
Washington,0,2
California,7.2696,2
California,10.518,2
California,6.1488,2
California,17.0268,3
California,15.8256,3
California,42.8148,3
California,44.3664,3
Washington,12.285,3
Washington,22.869,3
California,2.604,3
California,7.9248,3
California,16.6764,3
California,5.6994,3
California,15.4752,3
California,3.2472,3
California,2.0748,3
California,15.4752,3
California,2.1684,3
California,3.1008,3
California,16.3215,3
California,1.7739,3
California,41.934,3
Washington,5.2164,3
Washington,1.7901,3
Washington,2.3025,3
California,85.9818,3
California,87.7443,3
California,122.148,3
California,35.985,3
California,5.1042,3
Washington,77.4837,3
California,1.7919,3
California,7.2,3
California,5.0055,3
California,0.1188,3
California,0,3
Utah,0.2016,3
Washington,0.224400000,3
Washington,4.8162,3
California,7.2177,3
California,8.694,3
California,4.2336,3
California,7.2177,3
California,22.2,3
California,4.2336,3
Nevada,6.8724,3
Washington,14.904,3
Washington,5.2029,3
Washington,4.2336,3
California,10.7301,3
California,13.5072,3
California,17.3148,3
California,8.763,3
California,9.3312,3
California,9.3312,3
California,7.6146,3
California,9.3312,3
California,31.5192,3
California,150.984,3
California,56.9772,3
California,9.3312,3
California,11.2308,3
California,9.3312,3
California,9.4815,3
California,8.7906,3
California,41.823,3
California,5.778,3
California,5.778,3
Utah,9.3312,3
Utah,41.823,3
Washington,8.7906,3
California,3.0498,3
California,0.946800000,3
California,9.126900000,3
California,3.409200000,3
California,14.2386,3
California,7.308,3
California,92.0835,3
California,18.9702,3
California,50.3658,3
California,1.5444,3
California,9.697500000,3
California,10.4496,3
California,26.07,3
California,81.1314,3
California,8.8062,3
California,6.6588,3
Washington,16.2204,3
Washington,11.685,3
Washington,10.3473,3
California,0.1191,3
California,9.2232,3
Washington,8.0997,3
California,16.296,4
California,16.38,4
Washington,21.2512,4
California,3.8048,4
California,12.0252,4
California,6.9552,4
California,3.1752,4
California,20.8568,4
Washington,21.252,4
California,21.5824,4
California,2.8776,4
California,2.3312,4
Washington,5.4332,4
Washington,13.7428,4
California,13.32,4
California,18.0096,4
California,12.4416,4
California,23.0864,4
California,12.4416,4
California,12.4416,4
Washington,92.2368,4
Washington,55.764,4
California,0.879200000,4
California,55.896,4
California,38.9312,4
California,108.1752,4
California,2.0592,4
California,8.6736,4
Washington,0.158800000,4
California,43.706,5
California,419.8185,5
California,412.468,5
Nevada,18.821,5
Washington,112.224,5
Washington,11.206,5
California,2.726,5
California,6.253,5
California,6.615,5
California,3.5475,5
California,6.567,5
California,6.567,5
California,7.986,5
Washington,13.452,5
California,36.8245,5
Washington,26.901,5
Washington,63.873,5
California,3.597,5
California,15.2,5
Washington,9.604,5
Washington,8.95,5
California,37,5
California,29.4455,5
California,9.499,5
California,6.7915,5
Utah,7.56,5
California,15.552,5
California,5.123,5
California,69.705,5
California,100.4255,5
California,7.065,5
California,15.824,5
California,15.552,5
California,52.532,5
California,114.9385,5
Washington,15.594,5
Washington,89.159,5
Washington,10.058,5
California,65.355,5
California,17.745,5
California,267.705,5
California,6.098,5
California,238.653,5
California,42.3625,5
Nevada,238.653,5
New Mexico,34.2925,5
Washington,153.4725,5
Washington,3.348,5
California,13.299,5
California,10.179,6
California,9.9216,6
California,44.4,6
California,20.6142,6
California,16.848,6
California,19.0512,6
California,18.6624,6
California,19.6686,6
California,17.5812,6
California,11.556,6
California,18.6624,6
Nevada,19.2384,6
Washington,16.9932,6
Washington,19.4352,6
Washington,0,6
Washington,47.9376,6
California,11.0808,6
California,50.0346,7
California,99.9012,7
California,5.2332,7
California,14.2324,7
California,6.6584,7
California,18.6872,7
California,5.0358,7
California,10.3488,7
California,41.2237,7
California,21.7728,7
California,13.482,7
California,27.93,7
California,19.8254,7
California,21.7728,7
California,73.5448,7
Washington,14.2002,7
Washington,116.5976,7
Washington,18.837,7
California,0.977200000,7
California,54.5832,7
California,29.3412,7
California,54.4047,7
Montana,24.3824,7
California,28.217,7
California,9.9296,8
California,5.9184,8
Washington,91.152,8
California,5.6832,8
California,11.2896,8
California,18.3264,8
Washington,385.3752,8
California,84.0512,8
California,97.0784,8
California,28.008,8
California,15.408,8
Washington,24.8832,8
California,24.3384,8
California,10.4076,9
California,11.907,9
California,48.9645,9
California,33.642,9
California,180.7659,9
California,24.219,9
California,17.334,9
California,29.964600000,9
California,29.1528,9
California,76.2525,9
California,6.026400000,9
California,41.706,10
Washington,0.933600000,12
California,510.636,14
Oregon,2.6406,1
Arizona,0.2592,1
California,4.6228,1
California,2.5592,1
California,4.4138,1
California,0.84,1
Idaho,3.3544,1
Washington,10.0772,1
Arizona,2.772,1
Colorado,4.2309,1
Colorado,2.085,1
Oregon,7.745,1
Arizona,0.8058,1
Arizona,0.8058,1
Colorado,0.51,1
Arizona,1.8688,2
Oregon,0.590400000,2
Oregon,0.4592,2
California,152.495,2
California,3.6714,2
California,0.99,2
California,8.8608,2
California,3.0212,2
California,6.3684,2
California,3.4552,2
California,12.974,2
California,4.644,2
California,2.7324,2
California,3.0128,2
California,252.588,2
California,5.8914,2
California,20.1544,2
California,12.9584,2
California,31.0856,2
California,1.4456,2
Montana,152.495,2
Nevada,3.0044,2
Utah,20.1656,2
Washington,7.8192,2
Washington,19.3984,2
Washington,2.1492,2
Washington,3.14,2
Washington,5.214,2
Arizona,1.764,2
Arizona,2.99,2
Arizona,2.388,2
Arizona,5.2312,2
Oregon,3.6288,2
Arizona,-19.5624,2
Arizona,-8.3524,2
Arizona,-2.5248,2
Colorado,-17.6076,2
Colorado,-299.8116,2
Colorado,0.9576,2
Arizona,1.1556,3
Colorado,0.4752,3
Colorado,1.5795,3
Oregon,4.782000000,3
California,24.5028,3
California,27.504,3
California,23.712,3
California,27.735,3
California,3.9312,3
California,8.226,3
California,11.1384,3
California,17.6232,3
California,4.1832,3
California,13.4316,3
California,15.093,3
California,13.8684,3
California,4.1832,3
California,11.673,3
New Mexico,3.3675,3
Utah,37.236,3
Washington,8.3754,3
Washington,13.8684,3
Washington,4.455,3
Washington,51.8238,3
Washington,6.03,3
Washington,1061.5722,3
Washington,19.4376,3
Washington,27.735,3
Washington,4.9248,3
Arizona,8.802,3
Arizona,-0.9486,3
Arizona,2.7222,3
Colorado,0.846,3
Colorado,-0.6048,3
Colorado,9.6936,3
Colorado,28.7064,3
Colorado,5.4432,3
Colorado,5.6115,3
Oregon,7.6869,3
Oregon,5.4432,3
Colorado,-15.910200000,3
Colorado,20.7459,3
Oregon,2.355,3
Oregon,2.9304,3
Arizona,13.7016,4
Oregon,15.0156,4
Arizona,0.6672,4
Colorado,9.356400000,4
California,7.384,4
California,7.2268,4
California,6.2496,4
California,15.6104,4
